id_registro,etiqueta_humana,evento,texto_para_anotacion,texto_limpio,etiqueta_silver_hashtag,Pseudo_E1,Pseudo_E2,Árbol de Decisión_E1,KNN_E1,Naïve Bayes_E1,SVM_E1,Árbol de Decisión_E2,KNN_E2,Naïve Bayes_E2,SVM_E2,acierto_silver,acierto_pseudo_E1,acierto_pseudo_E2,desacuerdo_silver_pseudoE2
471ee9da42159e6d4d51,1,Muerte Cruzada,ooohhh vayan quede solooo ooohhh #chaoasamblea #pobrecitoalmeida #muertecruzadaya,ooohhh solooo ooohhh,1,1,1,1,0,0,1,1,0,0,1,True,True,True,False
719c0cb1dc54d9b5bf67,1,Paro Nacional,dia #paronacional cuenca,cuenca,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
e26fd43508694b2ad8de,1,Paro Nacional,si marchas limpiara pais delincuentes narcotraficantes apoyaria ir marchar salida #paronacional,pais delincuentes narcotraficantes apoyaria salida,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
8647dc7c07f2c006c10c,1,Muerte Cruzada,momentos cruciales vive #ecuador independientemente suceda hoy #asambleanacional unamonos pais sacarlo adelante dejando lado camiseta politica empecemos combatir inseguridad educacion trabajo #urgente #juiciopoliticoalasso,momentos cruciales independientemente unamonos pais camiseta politica inseguridad educacion trabajo,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
39a0990f76c8b8239c50,0,Paro Nacional,toque salir veo afuera rubi #laacademia #domingodeacademia,veo afuera rubi,0,1,1,1,1,0,1,1,1,0,1,True,False,False,True
cdfb55f55d0be030e61b,0,Muerte Cruzada,hala mierd @ madrid finalistas #championsleague,hala mierd madrid finalistas,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False
d1be67c67f75bb69997e,1,Paro Nacional,#azuay reportan cierre via chicti canton #paute #paronacionalec,cierre via chicti canton,1,1,1,0,1,0,1,1,1,0,1,True,True,True,False
7703336eb3dc374591f4,1,Paro Nacional,fuerza puyo lasso hueles formol #lassoecuadornoteaguantamas #lassoesunfracaso #lassoasesino,fuerza puyo lasso hueles,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
673cf99be1ec6a30fa12,1,Muerte Cruzada,#cnerindecuentas presidenta @dianaatamaint expone montos asignados procesos electorales desarrollaron pasado # f asi tambien detalle egresos porcentaje ejecucion presupuestaria #eleccionesec,presidenta @dianaatamaint montos asignados procesos electorales detalle egresos porcentaje ejecucion presupuestaria,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
118ed0bc2540040dd147,1,Paro Nacional,@ecuavisa @teleamazonasec @tctelevision #prensacorrupta #ecuador #paronacionalecuador,@ecuavisa @teleamazonasec @tctelevision,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
4d3ec441b7ea1c48f40a,0,Muerte Cruzada,inglaterra varios buscan moi video santiago morales gerente general #idv revelo moises caicedo pretenden varios clubes #premierleague debido excelente actuacion presente campana mas detalles,moi video santiago morales gerente general revelo moises caicedo clubes excelente actuacion presente campana detalles,0,0,0,0,0,1,0,0,0,1,0,True,True,True,False
ff0e8002d63219ec0181,0,Muerte Cruzada,invitamos leer columna #opinion jorge barraza futbol #championsleague,columna jorge futbol,0,0,0,1,0,0,0,1,0,0,0,True,True,True,False
3f224a486dae6ca935ca,1,Paro Nacional,#paronacional #noticias #ultimahora niegan habeas corpus exvicepresidente @jorgeglas,habeas corpus exvicepresidente @jorgeglas,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
c1c39527484836f7c710,1,Muerte Cruzada,arribo presidente republica comparecencia asamblea nacional juicio politico enfrenta fotos videos @drd rodriguez @ladefensaec #juiciopoliticoalasso #juicioalasso,arribo presidente republica comparecencia asamblea nacional juicio politico fotos videos @drd rodriguez @ladefensaec,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
497204442d246456268f,1,Paro Nacional,@creoecuador momento #vivalademocracia #paronacionalec #paronacional,@creoecuador momento,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
2fa4a68c585f12914592,1,Muerte Cruzada,cada ecuatorianos respaldan proceso juicio politico #lassoseva,ecuatorianos proceso juicio politico,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
0c0f9d560472ea684437,1,Muerte Cruzada,xd viviana veloz dice bien comprada correismo esplendor rata #juciopolitico #lassoajuiciopolitico #juiciosinpruebas,viviana veloz correismo esplendor rata,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
63c3d4c917f6525f67ad,1,Muerte Cruzada,solo minutos utilizo #lasso descargar #asambleanacional tres horas defensa argumentar votos destitucion #lassoseva #lassodestruyoecuador sabe #lassoesunfracasso,minutos utilizo horas defensa votos destitucion,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
d887eb86125dbf39dc7c,1,Muerte Cruzada,salga lasso solo demuestra vez mas ruin repugnante puede caer @asambleaecuador misma aceptacion verguenza parecer #juiciopolitico,lasso ruin repugnante @asambleaecuador aceptacion verguenza,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
5ce5e0b98897eb2ec87d,1,Muerte Cruzada,jajaja hizo viral #felizmiercoles #sonsatos echa vistazo video magdalena robles l #tiktok,viral vistazo video magdalena robles,0,1,1,1,1,0,1,0,1,0,1,False,True,True,True
928d02c4715c602be45c,1,Muerte Cruzada,#opini n compartimos caricatura lasso asamble stas combo despu s juicio jueves mayo realizada adrian penaherrera #juicio #lasso #asamblea #muertecruzada #nuevaselecciones #ecuador,caricatura lasso asamble stas combo despu jueves mayo realizada penaherrera,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
7f1fc5d7cb90ebf86192,1,Muerte Cruzada,#atencion disolucion #asamblea tras #muertecruzada consejo participacion asegura estara sesion permanente gente pueda #supervisar #controlar administracion publica #transparencia #democracia,disolucion consejo participacion sesion permanente gente administracion,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
9c68ffb1813d81de8685,1,Muerte Cruzada,#juiciopolitico venido aqui decirle acusadores acuso ustedes haber abandonado rol legisladores ahora antilegisladores republica crean leyes destruyen @lassoguillermo #guillermolasso #juiciopoliticoalasso,venido acusadores rol legisladores antilegisladores republica leyes @lassoguillermo,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
9bb20bd8810804b847b4,1,Paro Nacional,@ivans @leonidasizasal buena pregunta vive leonidas #izaterrorista paga viajes europa eeuu,@ivans @leonidasizasal pregunta leonidas viajes europa eeuu,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
dd6a06f612cb657207a5,1,Paro Nacional,hoy trabajamos mas ganas asi hace patria entiendelo vago terrorista @leonidasizasal #noalparo #paronacionalecuador,ganas patria entiendelo vago terrorista @leonidasizasal,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
f4e9d3ecfb8a8578f9a8,1,Muerte Cruzada,@comunicacionec @presidencia ec @lassoguillermo @asambleaecuador democracia debe seguir jp pajan apoyando presidente #juiciosinpruebas,@comunicacionec @presidencia ec @lassoguillermo @asambleaecuador democracia presidente,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
3f02ffca5843ebc7b95d,1,Muerte Cruzada,#cnerindecuentas debates electorales promueven #votoinformadoec ciudadania permitiendo electores conozcan planes gobierno participaron candidatos #eleccionesec,debates electorales ciudadania electores planes gobierno candidatos,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
f39bee8e80c0ce7b19e9,1,Paro Nacional,asi tambien marcharon paz poder volver trabajar ningun peligro #paronacionalec,paz ningun peligro,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
7a1ee5474b9873c68499,1,Muerte Cruzada,comandante general @policiaecuador @fausto ss senalo edificio @asambleaecuador permanecera bajo custodia policial perimetro haran ffaa indico procedera retiro pertenencias #muertecruzadaya,comandante general @policiaecuador @fausto senalo edificio @asambleaecuador permanecera custodia policial perimetro indico procedera retiro pertenencias,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
6648375df1819746c1f4,1,Paro Nacional,covid mentir malisimo #lassoecuadornoteaguantamas #muertecruzada,covid malisimo,1,0,1,1,1,0,0,1,1,0,1,True,False,True,False
d6d817903ce07412a89d,0,Muerte Cruzada,salud vida ultimas noticias london men s mental health group to host photo exhibition seguros ecuador contactenos #seguros #ecuador #vida,salud vida ultimas noticias london men mental health group host photo exhibition seguros ecuador contactenos,0,1,1,1,1,1,1,1,1,1,1,True,False,False,True
609463baac3f753af0d5,1,Paro Nacional,si cortan internet #gllpqtp #paronacionalec #lassorevocatoriaya,internet,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
65901039aaf6a2f7ae08,0,Muerte Cruzada,empate ambato #tecnicouniversitario #cumbaya igualaron goles cierre fecha #ligapro,empate ambato goles fecha,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False
72ae47999be095ad8de2,1,Paro Nacional,atencion @ddhh alianza hora poner presion gobierno cesen ataques #paronacionalec,atencion @ddhh alianza hora presion gobierno ataques,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
221a4e60152218890bc3,1,Paro Nacional,@pamaguasy @monsieurmartinr grave denuncia pienso solo estrategia fake news desmovilizar #paronacional,@pamaguasy @monsieurmartinr grave denuncia estrategia fake news,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
47a0e5dab614305c8599,0,Muerte Cruzada,asi #entrenamientopilsener rumbo #bscvsorense #ligaprobet,rumbo,0,0,0,0,0,0,0,0,1,0,0,True,True,True,False
f0565c7e48c1310b7afb,0,Muerte Cruzada,luego ver dos partidos semifinal inter ac milan favor interistas opino manana manchester city vs real madrid verdadera final #championsleague,partidos semifinal milan favor interistas opino manana manchester city real madrid,0,0,0,0,0,1,0,0,0,1,0,True,True,True,False
9cd99b8c955f1dde80cf,1,Muerte Cruzada,@georger @vivianaveloz @mashirafael misma da motivos #muertecruzada arriga funciones fiscal juez,@georger @vivianaveloz @mashirafael motivos arriga funciones fiscal juez,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
5e25a164cf1aa6e06655,0,Paro Nacional,#diadelpadre felicidades bendicion ser padres quevedo ecuador,felicidades bendicion padres quevedo ecuador,0,1,1,1,1,0,1,1,1,0,1,True,False,False,True
711f566400db973cda77,1,Paro Nacional,#urgente #ecuador mas organizaciones sociales suman #paronacional @cidh @onu @defensoriaec,organizaciones sociales @cidh @onu @defensoriaec,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
ae518445b78c0b08e825,1,Muerte Cruzada,@asambleaecuador @lassoguillermo @jbgorg @jaimenebotsaadi @lenin @mashirafael @bancadaecuador @laposta ecu @bancadaid @bancadaunesec @bancadapkec @conaie ecuador @cynthiaviteri @jaimenebotsaadi @laecuador memes #juiciopolitico,@asambleaecuador @lassoguillermo @jbgorg @jaimenebotsaadi @lenin @mashirafael @bancadaecuador @laposta ecu @bancadaid @bancadaunesec @bancadapkec @conaie ecuador @cynthiaviteri @jaimenebotsaadi @laecuador memes,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
7e459d6e2691433df4bf,1,Paro Nacional,@mesaunidad @conaie ecuador guayaquilenos cabreados #fueralassofuera #lassoecuadornoteaguantamas,@mesaunidad @conaie ecuador guayaquilenos cabreados,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
b2282f47d9756a3a477f,1,Muerte Cruzada,todavia gente apoya muerte destruccion pais #lassodestruyoecuador,gente muerte destruccion pais,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
0969ae05ee80589132b4,0,Muerte Cruzada,guardiola resalto jugaron peso eliminacion ano pasado deseo redimirse ademas elogio mentalidad equipo afirmo hace grande club constantemente lucha titulos #manchestercity #championsleague,guardiola resalto peso eliminacion ano elogio mentalidad equipo afirmo club constantemente titulos,0,0,0,0,0,1,0,0,0,1,0,True,True,True,False
7147f4968270dc680f89,1,Paro Nacional,inicio paro #paronacional,inicio paro,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
75b6c33576a1c6811df9,1,Muerte Cruzada,#juiciopolitico apoyo incondicional gobierno ministro defensa mantiene reunion generales almirantes analizar delicada situacion pais @ffaaecuador apoyaran resoluciones presidente @lassoguillermo,apoyo incondicional gobierno ministro defensa reunion generales almirantes delicada situacion pais @ffaaecuador resoluciones presidente @lassoguillermo,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
4ae6d4830459466b5213,0,Muerte Cruzada,mayo modelo guayaquil amistoso emelec felix lasso alberto cabaleiro alianza lima teofilo cubillas #emelec #alianzalima #amistososinternacionales,mayo modelo guayaquil amistoso emelec lasso alberto cabaleiro alianza lima teofilo cubillas,0,0,1,0,0,1,0,1,1,1,1,True,True,False,True
824741ba716db9dc58de,1,Muerte Cruzada,cuida puestito super can hoy evidenciaremos asambleistas firmeza dignidad honor asambleistas vendidos #fueralassofuera @asambleaecuador,puestito super can asambleistas firmeza dignidad honor asambleistas vendidos @asambleaecuador,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
a88321e9f5598c899bf6,0,Paro Nacional,anos fundacion insutec fc #copaecuadorecuabet,anos fundacion insutec,0,0,1,1,1,0,0,1,1,0,1,True,True,False,True
c8067e1448e26f2beac2,1,Paro Nacional,imagenes pueden oler #paronacionalec,imagenes,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
97482a9ff10d6375b234,1,Muerte Cruzada,primero haria buscar bienestar #quitenos mas necesitados #mentiras mas mentiras #socialismo #ecuatorianos dar voto candidatos #rafaelcorrea #eleccionesec punto @tvcecuador @pamelasilva hacer reportaje,haria necesitados mentiras voto candidatos punto @tvcecuador @pamelasilva reportaje,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
4bd5886a647d9c537f70,0,Muerte Cruzada,fecha primera etapa #ligapro promete emocionantes enfrentamientos viernes domingo mayo,fecha etapa emocionantes enfrentamientos viernes domingo mayo,0,0,0,0,0,1,0,1,0,1,0,True,True,True,False
e74600bc12d0e80ec7d1,1,Muerte Cruzada,#atencion asi luce exteriores asamblea nacional tras decision presidente guillermo lasso aplicar #muertecruzada lugar llegado personal militar impedir ingreso asambleistas cortesia,exteriores asamblea nacional decision presidente guillermo lasso lugar llegado personal militar ingreso asambleistas cortesia,1,1,1,0,1,1,1,1,1,1,1,True,True,True,False
c481ce4a14370fa4f793,1,Muerte Cruzada,decreto publica aun registro oficial solo tecnicismo sera asamblea reune destituye parecido paso peru @lassoguillermo @asambleaecuador #autogolpe #muertecruzada,decreto registro oficial tecnicismo asamblea reune parecido paso @lassoguillermo @asambleaecuador,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
4c97cad8834e4d0dd2ba,1,Paro Nacional,#ecuadorquierepaz trabajemos hacer mejor pais dejemos intereses particulares aprovec,pais intereses particulares aprovec,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
28c4a2def15ae3ee991e,0,Muerte Cruzada,#liverpool mantiene buena racha golea leicester presiona champions derrota foxes estan seriamente comprometidos descenso #premierleague video,racha golea leicester presiona champions foxes seriamente comprometidos descenso video,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False
5535cba70c6b5fc30a7f,1,Paro Nacional,#paronacional #cuenca movilizan organizaciones transportistas #azuay,organizaciones transportistas,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
eef072126d9c79211e57,1,Muerte Cruzada,existen miles millones personas mitad habla rata piensan hablan analizan mas lucidos sensatos nobles sobretodo honestos infeliz mamerto dolares tirandose pedos silla #asambleanacional,miles millones personas mitad rata lucidos sensatos nobles sobretodo honestos infeliz mamerto dolares pedos silla,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
449d9e8db27c55bb6bcf,1,Muerte Cruzada,@inclusionec #juiciosinpruebas deberian irse @asambleaecuador van destruir ecuador,@inclusionec @asambleaecuador ecuador,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
9bac989b2b96886b9094,0,Muerte Cruzada,golazo #manchestercity solito bernardo silva nadie marca pone #realmadrid,golazo solito bernardo silva marca,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False
772c90fa42209047c8c0,0,Paro Nacional,#webinar famosos disenos sonrisa hora h fecha jueves junio transmitido mediante,famosos disenos sonrisa hora fecha jueves junio transmitido,0,0,1,1,1,1,0,0,1,1,1,True,True,False,True
c339f6c69bbe90cc3141,1,Paro Nacional,@lahistoriaec zona paz sera refugio maleantes delincuentes anarquistas contratados #izaterrorista l,@lahistoriaec zona paz refugio maleantes delincuentes anarquistas contratados,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
e124a213add6c0512b2d,1,Paro Nacional,va #paronacional delincuencia lleva peso existe oportunidades laborales libre in,delincuencia peso oportunidades laborales libre,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
4ee600b2e81ab144c372,1,Paro Nacional,@laacademiatv pesimo pesimo p simo hoy zunio hizo terrible @ecuavisa #laacademia #domingodeacademia,@laacademiatv pesimo pesimo simo zunio terrible @ecuavisa,0,1,1,1,1,0,1,1,1,0,1,False,True,True,True
5def6df3954e595e9a2d,1,Muerte Cruzada,#urgente asi luce quito cercanias #asambleanacional simpatizantes presidente llegado apoyo comparecencia,quito cercanias simpatizantes presidente llegado apoyo comparecencia,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
9012274b72a37954243f,0,Muerte Cruzada,fin t ambato @tecnicouoficial @cumbaya oficial nota tapiero t u fallo penalti nazareno #ligapro,ambato @tecnicouoficial @cumbaya oficial nota tapiero fallo penalti nazareno,0,0,0,0,0,1,0,0,0,1,0,True,True,True,False
804dd12022b37e9b4ebd,1,Paro Nacional,debe debe seguir preso @leonidasizasal #izaterrorista,preso @leonidasizasal,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
cff1e09c9846750e220e,0,Muerte Cruzada,ojos guila @cscgye capta unidades @bomberosgye conato incendio avenida eloy alfaro cuenca trabajamos #portuseguridad,ojos guila @cscgye capta unidades @bomberosgye conato incendio avenida eloy alfaro cuenca,0,1,1,1,1,1,1,1,1,1,1,True,False,False,True
bd6c07ba6dc55f905d84,1,Paro Nacional,@crudoecuador obvio #paronacional si tragas recurso publico,@crudoecuador obvio recurso publico,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
881a51813f38f7c196a3,1,Paro Nacional,pueblo quiere sacar lasso lasso haciendo sacar solo #paronacionalec,pueblo lasso lasso,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
cd99de7147c3f2093950,1,Paro Nacional,brindar aguante #lassoecuadornoteaguantamas #paronacional #cuartodia espero mas organizaciones,aguante organizaciones,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
39ccc9bb2ddf2ad70f92,1,Paro Nacional,excelente video #paronacionalec #paronacional #paroecuador #paroecuador #lassoecuadornoteaguantamas,excelente video,1,1,1,1,1,0,1,0,1,0,1,True,True,True,False
56a67618650d28c3143e,1,Paro Nacional,#noticias #paronacional continuan incidentes universidad cuenca bombas lacrimogenas d,continuan incidentes universidad bombas lacrimogenas,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
64ed74908f7473f65d9a,1,Muerte Cruzada,lado verdad democracia presidente @lassoguillermo respaldo incondicional #juiciosinpruebas #yolosacuso,democracia presidente @lassoguillermo respaldo incondicional,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
e5bd2f62d89ddbad4bb9,1,Muerte Cruzada,asambleista @vivianaveloz ratifica presidente @lassoguillermo responsabilidad politica trama corrupcion contratos flopec #juiciopoliticoalasso #juiciopolitico,@vivianaveloz ratifica presidente @lassoguillermo responsabilidad politica corrupcion contratos flopec,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
13e1d1d00ce7d6dc7270,1,Paro Nacional,cuanto tiempo durara noticia red #ecuadortierradenadie #ecuadordelreparto #paronacional,tiempo noticia red,1,1,1,0,1,0,1,0,1,0,1,True,True,True,False
d22f44d423c871b9c6c3,1,Muerte Cruzada,espero broma senores ex #asambleanacional #rrhh pasa visto bueno,broma senores visto,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
e9580f64afb6733941b8,1,Paro Nacional,covid #paronacionalec #paroecuador #paronacionalec #paronacionalecuador,covid,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
50761186333df83b4cde,1,Muerte Cruzada,senor presidente @lassoguillermo #muertecruzada camino quede hombre democratico pase historia lider salvo pais narcopolitica gobierne decretos destruyan tentaculos nuevas alianzas golpistas #cne,senor presidente @lassoguillermo camino hombre democratico historia lider pais narcopolitica gobierne decretos tentaculos alianzas golpistas,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
136d47d2b6405a90ca39,1,Muerte Cruzada,inversionistas internacionales encendieron alarmas futuro economico ecuador tras anuncio #muertecruzada precio bonos deuda ecuatoriana cayo enterate mas,inversionistas internacionales alarmas futuro economico ecuador anuncio precio bonos deuda ecuatoriana cayo,1,1,1,0,1,1,1,1,1,1,1,True,True,True,False
e3d79ba5f560aa69e593,0,Muerte Cruzada,sigue ascendiendo historia amarilla @kitudiaz sigue escalando tabla goleadores @barcelonasc serie manuel uquillas nicolas asencio washington munoz damian diaz nelsinho #ligaprobet,historia amarilla @kitudiaz tabla goleadores @barcelonasc serie manuel uquillas nicolas asencio washington damian diaz nelsinho,0,0,0,0,0,1,0,0,0,1,0,True,True,True,False
ec062975713f11fe5131,1,Muerte Cruzada,hora verdad hombre mas moral visto #lassoseva,hora hombre moral visto,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
89f2c7457ab699876d3c,0,Muerte Cruzada,jugada chu #muertecruzadaya,jugada chu,1,1,1,1,0,0,1,1,0,0,1,False,False,False,False
c378ccac09c1540a47f9,1,Muerte Cruzada,borregos inconstitucional crisis politica bola mmvrgas unes correistas asi nunca trabajaron ecuador si partidos politicos intereses bola lagartos #muertecruzada,borregos inconstitucional crisis politica bola mmvrgas unes correistas ecuador partidos politicos intereses bola lagartos,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
9ff1f17491f0cf6957a5,1,Muerte Cruzada,#cnerindecuentas informe rendicion cuentas detalla actividades realizadas dentro plan operativo anual poa plan operativo electoral poe cuales garantizamos #eleccionesec triunfe democracia senalo @dianaatamaint,informe rendicion cuentas actividades realizadas plan operativo anual poa plan operativo electoral poe triunfe democracia senalo @dianaatamaint,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
12c0c9ac0af86d2e5ad3,0,Muerte Cruzada,resultados fecha fase #ligapro,resultados fecha fase,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False
85a0d955a7f29416addd,0,Paro Nacional,socio electrico #emelec @auadpepe asegura patrocinios suman millones dolares niega haber,socio electrico @auadpepe patrocinios millones dolares,0,1,1,1,1,0,1,1,1,0,1,True,False,False,True
3a84381eb2fa36ccc7b2,1,Muerte Cruzada,#titularesdeldia #cne dias convocar elecciones anticipadas jueces enrique herreria jhoel escudero atenderan demandas inconstitucionalidad presentadas #izquierdademocratica acatara disposicion disolucion #asambleanacional,elecciones anticipadas jueces enrique herreria jhoel escudero demandas inconstitucionalidad presentadas disposicion disolucion,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
eaf3f7d8e7b7ace56444,1,Muerte Cruzada,guillermo lasso aplica #muertecruzada conocia iba proviene luego generarse grave crisis resultado irresponsabilidad clase politica puso intereses encima ciudadanos #larecuperaciondelapatriacomenzo @mashirafael,guillermo lasso aplica conocia grave crisis resultado irresponsabilidad clase politica intereses ciudadanos @mashirafael,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
b877e51e9eaa52c2f23e,1,Paro Nacional,si tan solo senora dirigente #conaie destino camino todas comunidades indigenas,senora dirigente destino camino comunidades indigenas,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
5190e29b12aaaaa2be04,1,Muerte Cruzada,bueno politicos #ecuador #inteligenciaartificial seria mejor opcion #juiciopolitico,politicos seria opcion,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
e5874df997917fa2782a,0,Muerte Cruzada,#alaire #loscomentaristas @comentaristasec radio @caravana @radiodiblufm #diblutv @vitotvo @mariocanessa @carlosgalvez @pilumeneses @gabyjurado @andresponce @jocelynvera @patocornejo #ligapro #onceideal #championsleague,@comentaristasec radio @caravana @radiodiblufm @vitotvo @mariocanessa @carlosgalvez @pilumeneses @gabyjurado @andresponce @jocelynvera @patocornejo,0,0,0,0,0,1,0,0,0,1,0,True,True,True,False
cc5176a03352de0bb16f,1,Muerte Cruzada,van @lassoguillermo activa #muertecruzada #ecuador luego enjuiciaba peculado @asambleaecuador gobernara meses mas,@lassoguillermo activa peculado @asambleaecuador meses,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
550d974de7f135e591de,1,Muerte Cruzada,lider social cristianos @jaimenebotsaadi emite postura tilda inconstitucional decision presidente #guillermolasso relacion #muertecruzada #ecuador #asambleanacional,lider social cristianos @jaimenebotsaadi postura inconstitucional decision presidente relacion,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
f2a87b1f95c031305d51,1,Paro Nacional,presidente ecuador #guillermolasso dijo domingo reducira #precios #gasolina diesel,presidente ecuador domingo,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
2af519c95c835f6491bf,1,Muerte Cruzada,culpa lasso abuelita murio abandono instituciones patria demand #elpeorgobiernodelahistoria #muertecruzada #lassoseva #lassosobra,culpa lasso abuelita murio abandono instituciones patria demand,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
3df39f2c10b5a3848085,1,Paro Nacional,@alexismoncayo gobierno encuentro terminara destruir ecuador debemos decir #fueralassofuera,@alexismoncayo gobierno encuentro ecuador,1,1,1,1,1,0,1,1,1,1,1,True,True,True,False
ce7ae6c72053279239c9,1,Muerte Cruzada,caricatura hoy hoy mano vilmatraca #juiciopoliticoalasso,caricatura mano vilmatraca,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
d0fb2426774e11ae4df1,1,Paro Nacional,#paronacionalec pacifico vandalismooo realmente detestable apoyan,pacifico vandalismooo realmente detestable,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
4b7bb07be9cdd6832df7,0,Paro Nacional,saludos zona urdenoriana guayaquil hoy gana vamos #ecdfmundialista,zona urdenoriana guayaquil,0,1,1,1,1,0,1,1,1,0,1,True,False,False,True
15140831c3d64f9f8b82,0,Paro Nacional,ltima hora comunicado @fefecuador suspender partido #copaecuadorecuabet cd uni,ltima hora comunicado @fefecuador partido uni,0,1,1,0,0,0,1,0,1,0,1,True,False,False,True
4a3a16b54a6862e11f31,1,Paro Nacional,aqui llegue bloqueada via santo domingo #paronacional #paronacionalecuador #paronacionalec,bloqueada via santo domingo,1,1,1,0,1,0,1,1,1,0,1,True,True,True,False
6f35ee42fcecf45d10d7,1,Muerte Cruzada,sonando musica padrino #asambleanacional diosito lindo mismo salen payasos malabaristas,musica padrino diosito lindo payasos malabaristas,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
89e3c0fafd32ce432459,1,Muerte Cruzada,intereses mas importantes intereses ecuatorianos @lassoguillermo debe ser destituido junto lacayos rodean pena ver asambleistas entraron @pknacional trabajando gobierno nacional #juiciopoliticoalasso,intereses importantes intereses ecuatorianos @lassoguillermo lacayos pena asambleistas @pknacional gobierno nacional,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
3c07a8ab9c66f0ec9acd,1,Muerte Cruzada,juez sorteado dedo ejecutara accion proteccion asamblea yaguachi quevedo duran manglaralto shushufindi esmeraldas etc #muertecruzadaya #muertecruzada #muertecruzadaec,juez sorteado dedo accion proteccion asamblea yaguachi quevedo manglaralto shushufindi esmeraldas etc,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
77f4f576a7d18acddba8,1,Paro Nacional,tiemblen comunistas vagos seguiremos reportando #ecuadorquierepaz #lassoboys #lassies #paronacionalec,comunistas vagos,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
